ENTITY_ID,Operator,12 Month Cum BOE (20:1),Lat,Long,Bakken, Lateral Length ,Slickwater,"Proppant, mmlbs","Fluid, mbbl"
129014586,Oasis,"69,000",48.3,-103.7,1," 9,116 ",0, 3.3 , 68.2 
128243905,WPX,"90,000",47.6,-102.5,1," 9,131 ",0, 3.4 , 58.0 
128801206,Newfield,"95,000",47.7,-103.2,0," 9,868 ",0, 3.6 , 100.7 
128667029,Oasis,"70,000",48.0,-103.5,0," 10,425 ",0, 3.8 , 81.9 
128667553,Hess,"87,000",48.1,-102.6,1," 8,975 ",0, 3.3 , 48.9 
128801820,WPX,"119,000",47.8,-102.4,1," 9,845 ",0, 3.6 , 82.0 
128915103,Statoil,"61,000",48.3,-103.6,0," 9,344 ",1, 3.4 , 153.3 
128984038,ConocoPhillips,"129,000",47.6,-103.0,1," 9,404 ",0, 3.5 , 51.0 
128530510,SM Energy,"175,000",47.7,-102.9,1," 10,024 ",0, 3.7 , 89.0 
128479385,ConocoPhillips,"109,000",48.1,-102.9,0," 9,647 ",0, 3.6 , 46.9 
128914686,Hess,"80,000",48.2,-102.6,1," 9,923 ",0, 3.7 , 47.3 
128801114,ConocoPhillips,"143,000",48.0,-103.0,0," 9,437 ",0, 3.5 , 53.1 
128801316,ConocoPhillips,"195,000",48.0,-103.0,0," 9,450 ",0, 3.5 , 53.1 
128998173,ConocoPhillips,"111,000",47.9,-103.1,0," 9,598 ",0, 3.5 , 55.5 
128562277,Petro-Hunt,"126,000",47.9,-102.9,1," 9,602 ",0, 3.5 , 59.1 
128530734,ConocoPhillips,"66,000",48.0,-103.0,0," 9,605 ",0, 3.5 , 53.8 
128593272,Statoil,"26,000",48.3,-102.5,0," 9,718 ",0, 3.6 , 83.4 
128771715,Continental,"135,000",48.1,-103.5,0," 9,327 ",1, 3.4 , 195.2 
128984489,Newfield,"89,000",48.0,-103.0,1," 6,720 ",0, 2.5 , 48.7 
128997740,Newfield,"91,000",48.1,-103.0,1," 9,855 ",0, 3.6 , 63.3 
128801233,ConocoPhillips,"167,000",48.0,-103.0,1," 9,447 ",0, 3.5 , 53.7 
128561845,Petro-Hunt,"126,000",48.0,-102.9,0," 9,383 ",0, 3.5 , 67.2 
128479559,Whiting,"136,000",48.2,-103.4,1," 9,803 ",0, 3.6 , 84.3 
128731824,XTO,"104,000",47.8,-103.1,1," 9,442 ",0, 3.5 , 92.5 
128530512,QEP,"221,000",47.8,-102.9,0," 10,000 ",0, 3.7 , 58.9 
128943776,Hess,"124,000",48.2,-102.9,1," 9,670 ",0, 3.6 , 52.4 
128359412,ConocoPhillips,"130,000",47.8,-102.9,1," 9,494 ",0, 3.5 , 51.2 
128914618,XTO,"111,000",47.8,-103.2,1," 10,154 ",0, 3.8 , 83.7 
128801265,XTO,"100,000",47.7,-103.0,0," 10,291 ",0, 3.8 , 86.8 
128213434,ConocoPhillips,"92,000",47.6,-103.1,1," 9,501 ",0, 3.5 , 46.7 
128901059,Newfield,"79,000",47.7,-103.2,0," 9,741 ",0, 3.6 , 97.4 
128184108,ConocoPhillips,"241,000",47.8,-102.9,1," 9,751 ",0, 3.6 , 48.6 
128944229,XTO,"151,000",47.5,-102.8,1," 9,839 ",0, 3.7 , 80.0 
128667327,XTO,"57,000",48.2,-103.2,1," 9,363 ",0, 3.5 , 75.7 
128644618,Petro-Hunt,"179,000",48.1,-102.9,0," 9,645 ",0, 3.6 , 62.7 
128132737,Hess,"220,000",48.2,-102.8,1," 10,129 ",0, 3.8 , 68.5 
129014863,XTO,"87,000",48.2,-102.9,0," 9,358 ",0, 3.5 , 76.8 
128628673,Petro-Hunt,"143,000",47.9,-103.0,0," 9,606 ",0, 3.6 , 57.4 
128914728,XTO,"122,000",47.5,-102.8,0," 9,275 ",0, 3.5 , 76.8 
128611027,Petro-Hunt,"166,000",47.9,-103.0,1," 9,453 ",0, 3.5 , 50.5 
128561803,ConocoPhillips,"86,000",48.0,-103.0,1," 10,272 ",0, 3.8 , 57.9 
128984054,XTO,"132,000",47.9,-103.3,1," 9,319 ",0, 3.5 , 93.5 
128359431,Newfield,"129,000",47.8,-103.3,1," 9,700 ",0, 3.6 , 61.3 
128801769,ConocoPhillips,"131,000",47.9,-102.9,1," 9,537 ",0, 3.5 , 44.6 
128731809,Hess,"142,000",48.1,-102.7,0," 9,594 ",0, 3.6 , 48.7 
129026887,Hess,"71,000",48.3,-102.7,1," 9,273 ",0, 3.5 , 55.7 
128943583,Newfield,"115,000",47.8,-103.3,1," 9,666 ",0, 3.6 , 60.0 
128497146,ConocoPhillips,"130,000",47.8,-102.9,1," 9,309 ",0, 3.5 , 52.0 
128829342,Hess,"93,000",48.2,-102.6,1," 9,841 ",0, 3.7 , 54.5 
128349129,ConocoPhillips,"217,000",47.8,-102.9,1," 5,698 ",0, 2.1 , 50.7 
128561983,QEP,"53,000",47.7,-102.5,1," 6,761 ",0, 2.5 , 56.7 
128984194,Newfield,"108,000",48.1,-103.0,0," 9,807 ",0, 3.7 , 60.4 
128953044,Newfield,"97,000",47.8,-103.3,1," 9,578 ",0, 3.6 , 56.0 
128593385,Petro-Hunt,"196,000",47.9,-102.9,1," 9,662 ",0, 3.6 , 64.0 
128637608,Continental,"50,000",48.1,-103.7,1," 8,335 ",0, 3.1 , 44.6 
128593264,XTO,"51,000",47.8,-103.4,0," 10,289 ",0, 3.8 , 85.2 
128732083,Hess,"60,000",48.1,-102.6,0," 8,844 ",0, 3.3 , 52.9 
129014703,XTO,"95,000",47.7,-103.1,1," 9,380 ",0, 3.5 , 81.5 
128829442,QEP,"119,000",47.8,-102.8,1," 9,945 ",0, 3.7 , 69.1 
128497298,Newfield,"58,000",48.0,-103.0,1," 5,091 ",0, 1.9 , 30.0 
129014774,XTO,"80,000",47.7,-103.1,0," 9,150 ",0, 3.4 , 86.5 
129014801,XTO,"188,000",47.7,-102.9,1," 9,726 ",0, 3.6 , 91.9 
128801179,ConocoPhillips,"91,000",47.8,-103.0,1," 9,887 ",0, 3.7 , 54.5 
128801194,XTO,"146,000",47.7,-102.9,0," 10,135 ",0, 3.8 , 87.7 
128359575,ConocoPhillips,"78,000",47.8,-102.9,0," 9,403 ",0, 3.5 , 54.2 
128226598,WPX,"122,000",47.8,-102.4,0," 9,698 ",0, 3.6 , 59.9 
128944066,XTO,"98,000",48.2,-103.1,1," 9,965 ",0, 3.7 , 71.9 
128176149,ConocoPhillips,"71,000",47.6,-103.2,1," 9,416 ",0, 3.5 , 72.9 
128901498,XTO,"57,000",48.2,-103.1,1," 9,609 ",0, 3.6 , 72.7 
128914705,XTO,"60,000",47.8,-103.2,0," 10,350 ",0, 3.9 , 87.9 
128943687,XTO,"79,000",48.1,-102.9,1," 4,239 ",0, 1.6 , 38.4 
128829919,WPX,"186,000",47.7,-102.5,1," 9,545 ",0, 3.6 , 69.0 
128983996,Newfield,"104,000",48.1,-103.0,1," 9,767 ",0, 3.7 , 60.4 
128900770,Newfield,"98,000",47.8,-103.3,1," 9,631 ",0, 3.6 , 56.9 
128530747,Continental,"55,000",48.3,-103.2,0," 9,741 ",0, 3.7 , 83.0 
128914577,Statoil,"114,000",47.9,-103.6,1," 9,498 ",0, 3.6 , 75.3 
128901534,Hess,"82,000",48.1,-102.6,0," 9,609 ",0, 3.6 , 54.8 
128801127,QEP,"173,000",47.8,-102.8,0," 10,332 ",0, 3.9 , 80.5 
128771678,Hess,"79,000",48.2,-102.8,0," 8,827 ",0, 3.3 , 55.5 
128261389,Statoil,"121,000",48.3,-103.5,1," 9,408 ",0, 3.5 , 69.4 
128801122,XTO,"84,000",47.7,-103.0,1," 10,006 ",0, 3.8 , 85.1 
128771457,XTO,"111,000",47.8,-103.1,1," 8,913 ",0, 3.4 , 90.5 
128801157,Hess,"57,000",48.2,-102.8,1," 9,567 ",0, 3.6 , 55.5 
128575078,Petro-Hunt,"135,000",47.9,-102.9,0," 9,578 ",0, 3.6 , 68.6 
128984088,XTO,"71,000",47.9,-103.3,0," 9,605 ",0, 3.6 , 86.0 
128545339,SM Energy,"153,000",47.8,-103.2,1," 7,379 ",0, 2.8 , 83.1 
128914556,Continental,"103,000",47.9,-103.5,1," 9,577 ",1, 3.6 , 167.3 
128771458,XTO,"98,000",47.8,-103.1,0," 9,218 ",0, 3.5 , 94.3 
128226249,ConocoPhillips,"96,000",47.6,-103.0,1," 9,329 ",0, 3.5 , 49.6 
128611263,Whiting,"117,000",47.5,-102.4,1," 9,419 ",0, 3.6 , 82.1 
128212928,Oasis,"114,000",47.9,-103.3,1," 9,863 ",0, 3.7 , 68.5 
128150629,EOG,"166,000",47.9,-102.3,1," 12,236 ",0, 4.6 , 43.0 
128530585,Abraxas,"80,000",47.8,-103.0,0," 7,197 ",0, 2.7 , 55.5 
128261375,Sinclair,"45,000",48.2,-102.6,0," 4,540 ",0, 1.7 , 31.1 
128359413,ConocoPhillips,"87,000",48.1,-102.9,0," 9,350 ",0, 3.5 , 52.1 
128984170,XTO,"151,000",47.9,-103.2,1," 9,285 ",0, 3.5 , 88.4 
128984094,XTO,"59,000",47.6,-103.1,0," 9,473 ",0, 3.6 , 100.4 
128801400,Newfield,"90,000",47.8,-103.3,1," 9,510 ",0, 3.6 , 56.6 
128479910,Statoil,"47,000",48.3,-102.5,0," 9,468 ",0, 3.6 , 72.2 
128771363,XTO,"103,000",47.8,-103.2,1," 9,596 ",0, 3.6 , 88.6 
128199733,Continental,"195,000",48.0,-103.4,1," 10,240 ",0, 3.9 , 76.8 
128953013,XTO,"88,000",47.9,-103.2,0," 9,832 ",0, 3.7 , 81.3 
128667710,Whiting,"37,000",48.2,-103.3,0," 8,266 ",0, 3.1 , 96.0 
128953566,Hess,"138,000",48.1,-102.7,1," 9,506 ",0, 3.6 , 52.3 
128943665,XTO,"70,000",48.1,-102.9,0," 4,565 ",0, 1.7 , 40.8 
128667336,XTO,"90,000",47.6,-103.1,1," 9,104 ",0, 3.4 , 89.3 
128637292,Whiting,"162,000",48.1,-102.3,1," 9,311 ",0, 3.5 , 75.6 
128829910,Continental,"139,000",48.1,-103.4,1," 9,479 ",1, 3.6 , 190.2 
128829338,QEP,"87,000",47.8,-102.8,0," 9,833 ",0, 3.7 , 83.2 
128953509,XTO,"111,000",48.0,-102.9,0," 4,543 ",0, 1.7 , 43.7 
128199563,Continental,"166,000",48.0,-102.7,1," 10,556 ",0, 4.0 , 84.5 
128530933,QEP,"234,000",47.8,-102.9,1," 9,480 ",0, 3.6 , 56.3 
128901523,Newfield,"108,000",47.8,-103.3,1," 9,593 ",0, 3.6 , 56.3 
128801205,XTO,"133,000",47.8,-103.3,1," 10,010 ",0, 3.8 , 104.5 
128801398,XTO,"71,000",47.8,-103.3,0," 10,091 ",0, 3.8 , 81.0 
128479897,Petro-Hunt,"75,000",48.1,-103.0,1," 4,917 ",0, 1.9 , 38.7 
128998112,Newfield,"101,000",48.1,-103.0,0," 9,653 ",0, 3.7 , 62.7 
128829410,XTO,"171,000",47.7,-102.9,1," 6,594 ",0, 2.5 , 59.7 
128212839,QEP,"216,000",47.7,-102.8,0," 9,535 ",0, 3.6 , 82.6 
128984458,XTO,"67,000",47.6,-103.1,0," 10,025 ",0, 3.8 , 103.0 
128953517,XTO,"130,000",47.7,-103.2,1," 9,278 ",0, 3.5 , 101.4 
128900966,XTO,"88,000",47.8,-103.2,0," 9,973 ",0, 3.8 , 86.5 
128984004,XTO,"115,000",47.9,-103.2,1," 9,905 ",0, 3.8 , 80.6 
128901537,XTO,"103,000",47.6,-103.0,0," 9,842 ",0, 3.7 , 87.1 
128479896,Newfield,"83,000",47.7,-103.1,1," 9,306 ",0, 3.5 , 50.0 
128900949,XTO,"95,000",47.6,-103.0,1," 9,544 ",0, 3.6 , 78.0 
128731561,Whiting,"102,000",48.3,-103.4,1," 8,950 ",0, 3.4 , 94.9 
128801372,XTO,"121,000",47.8,-103.3,1," 9,543 ",0, 3.6 , 79.2 
128667147,ConocoPhillips,"84,000",48.0,-102.8,0," 9,736 ",0, 3.7 , 54.1 
128997657,Marathon,"217,000",47.6,-102.5,0," 13,934 ",0, 5.3 , 102.9 
128226636,XTO,"75,000",48.0,-102.9,0," 4,065 ",0, 1.5 , 37.5 
128915082,Petro-Hunt,"111,000",48.0,-102.9,0," 9,772 ",0, 3.7 , 74.4 
128915089,QEP,"131,000",47.7,-102.8,1," 9,699 ",0, 3.7 , 74.3 
128943516,Newfield,"91,000",47.8,-103.3,1," 9,539 ",0, 3.6 , 58.4 
128349128,ConocoPhillips,"85,000",47.8,-103.0,0," 8,971 ",0, 3.4 , 57.7 
129014805,XTO,"60,000",47.8,-103.1,0," 9,512 ",0, 3.6 , 84.1 
128943579,XTO,"127,000",47.5,-102.8,0," 9,408 ",0, 3.6 , 85.9 
128637170,Continental,"56,000",48.1,-103.7,1," 8,801 ",0, 3.4 , 48.2 
128593581,ConocoPhillips,"97,000",47.9,-103.0,1," 9,710 ",0, 3.7 , 58.1 
128667113,Hess,"97,000",48.2,-102.7,1," 8,937 ",0, 3.4 , 51.2 
128984079,XTO,"136,000",47.9,-103.2,1," 9,390 ",0, 3.6 , 79.1 
129014649,XTO,"73,000",47.7,-103.1,0," 9,490 ",0, 3.6 , 87.9 
128801422,Newfield,"95,000",47.8,-103.3,1," 9,534 ",0, 3.6 , 57.6 
128335293,Petro-Hunt,"182,000",48.0,-102.9,1," 9,648 ",0, 3.7 , 61.8 
128275323,Whiting,"109,000",47.6,-102.5,1," 8,810 ",0, 3.4 , 73.6 
128644560,Continental,"34,000",48.1,-103.7,0," 7,604 ",0, 2.9 , 63.7 
129026978,XTO,"107,000",47.9,-103.2,1," 9,403 ",0, 3.6 , 83.5 
128943597,XTO,"95,000",48.0,-102.9,1," 4,657 ",0, 1.8 , 43.3 
128984422,XTO,"82,000",47.9,-103.2,0," 9,563 ",0, 3.7 , 79.5 
128517378,WPX,"70,000",47.7,-102.7,1," 4,255 ",0, 1.6 , 33.6 
128901524,Hess,"114,000",48.1,-102.6,1," 9,488 ",0, 3.6 , 50.0 
128479538,HRC,"133,000",47.6,-102.7,1," 10,035 ",0, 3.8 , 70.0 
128771306,ConocoPhillips,"95,000",47.8,-103.0,0," 9,934 ",0, 3.8 , 51.8 
128637331,Continental,"58,000",48.1,-103.7,1," 10,461 ",0, 4.0 , 59.0 
128901004,XTO,"72,000",47.6,-103.0,0," 9,486 ",0, 3.6 , 94.0 
128593588,XTO,"127,000",47.8,-103.4,1," 9,902 ",0, 3.8 , 81.1 
128213170,Statoil,"100,000",48.2,-102.5,1," 9,527 ",0, 3.6 , 67.1 
128199502,Statoil,"117,000",48.2,-102.5,1," 9,269 ",0, 3.5 , 67.0 
128561679,HRC,"76,000",47.6,-102.7,0," 9,649 ",0, 3.7 , 84.8 
128667343,XTO,"101,000",47.8,-103.2,0," 10,128 ",0, 3.9 , 85.1 
128943635,Petro-Hunt,"148,000",48.1,-102.8,1," 9,459 ",0, 3.6 , 71.1 
128943765,Newfield,"105,000",47.8,-103.3,1," 9,392 ",0, 3.6 , 98.2 
128561848,Newfield,"112,000",47.8,-103.3,1," 9,497 ",0, 3.6 , 61.8 
128545247,Petro-Hunt,"96,000",47.9,-102.9,0," 4,830 ",0, 1.8 , 35.3 
128900880,XTO,"192,000",47.7,-102.9,0," 9,664 ",0, 3.7 , 82.1 
128516803,WPX,"174,000",47.8,-102.4,1," 9,670 ",0, 3.7 , 62.5 
128667007,XTO,"143,000",47.6,-103.1,1," 9,435 ",0, 3.6 , 86.2 
129014905,ConocoPhillips,"84,000",47.6,-103.1,1," 9,998 ",0, 3.8 , 60.3 
128900978,XTO,"191,000",47.7,-102.9,0," 9,608 ",0, 3.7 , 84.6 
129014775,XTO,"79,000",47.8,-103.1,0," 9,392 ",0, 3.6 , 86.5 
128562377,Statoil,"41,000",48.2,-102.7,0," 9,560 ",0, 3.7 , 101.6 
128984243,XTO,"115,000",47.9,-103.2,1," 10,083 ",0, 3.9 , 89.0 
128531035,Whiting,"30,000",47.7,-103.3,0," 8,153 ",0, 3.1 , 73.5 
128952990,XTO,"94,000",47.9,-103.3,1," 8,677 ",0, 3.3 , 77.1 
128637159,XTO,"94,000",47.8,-103.3,0," 9,218 ",0, 3.5 , 103.6 
128952978,XTO,"67,000",47.7,-103.2,0," 9,619 ",0, 3.7 , 89.0 
128479540,Statoil,"48,000",48.3,-102.5,1," 9,314 ",0, 3.6 , 68.3 
129014647,XTO,"99,000",47.8,-103.1,1," 9,518 ",0, 3.6 , 81.8 
129026951,Hunt,"86,000",48.1,-102.2,1," 4,170 ",0, 1.6 , 32.8 
129026961,Hess,"64,000",48.2,-103.3,0," 9,314 ",0, 3.6 , 53.9 
128261770,QEP,"123,000",47.8,-102.8,0," 9,444 ",0, 3.6 , 91.9 
128771204,Continental,"155,000",48.0,-103.4,1," 11,026 ",1, 4.2 , 238.8 
128637252,Continental,"179,000",47.9,-103.3,1," 9,414 ",0, 3.6 , 82.9 
128667300,XTO,"110,000",47.8,-103.2,0," 9,934 ",0, 3.8 , 92.4 
128829806,Statoil,"47,000",48.3,-103.6,1," 10,001 ",1, 3.8 , 149.0 
128801829,Newfield,"91,000",47.7,-103.2,1," 9,403 ",0, 3.6 , 55.8 
128829869,QEP,"139,000",47.8,-102.8,1," 9,636 ",0, 3.7 , 69.3 
128593549,Whiting,"100,000",48.2,-103.2,0," 9,653 ",0, 3.7 , 88.1 
128184038,Oasis,"115,000",48.0,-103.2,1," 10,457 ",0, 4.0 , 71.5 
128562349,Statoil,"66,000",48.2,-103.5,0," 9,787 ",0, 3.8 , 98.2 
128944124,XTO,"113,000",48.2,-103.1,0," 10,165 ",0, 3.9 , 71.7 
128213496,EOG,"122,000",47.9,-102.3,1," 12,185 ",0, 4.7 , 43.9 
128667691,Hess,"127,000",48.2,-102.7,1," 8,883 ",0, 3.4 , 50.4 
128984092,XTO,"93,000",47.6,-103.1,1," 9,648 ",0, 3.7 , 95.3 
128771248,XTO,"120,000",47.8,-103.2,1," 9,527 ",0, 3.7 , 88.1 
128998192,XTO,"95,000",47.9,-103.2,0," 9,637 ",0, 3.7 , 92.0 
128953528,XTO,"114,000",47.7,-103.2,1," 9,878 ",0, 3.8 , 84.6 
128561768,Statoil,"97,000",48.2,-103.5,1," 10,294 ",0, 4.0 , 74.5 
128943901,XTO,"70,000",48.1,-102.9,0," 4,434 ",0, 1.7 , 41.5 
128801485,WPX,"153,000",47.8,-102.6,0," 9,579 ",0, 3.7 , 82.9 
128479389,Statoil,"45,000",48.3,-102.5,0," 9,163 ",0, 3.5 , 72.5 
128801128,QEP,"98,000",47.7,-102.8,1," 9,838 ",0, 3.8 , 71.3 
128953516,XTO,"56,000",47.9,-103.3,0," 9,709 ",0, 3.7 , 83.9 
128943731,XTO,"135,000",47.8,-103.2,1," 9,617 ",0, 3.7 , 82.7 
128801804,WPX,"151,000",47.8,-102.6,1," 9,724 ",0, 3.8 , 80.0 
128829573,Statoil,"46,000",48.2,-103.5,0," 10,057 ",0, 3.9 , 79.6 
128667068,Newfield,"118,000",47.8,-103.3,1," 9,318 ",0, 3.6 , 55.7 
128829916,XTO,"169,000",47.7,-102.9,1," 8,633 ",0, 3.3 , 80.5 
128801781,XTO,"165,000",47.7,-102.9,1," 9,988 ",0, 3.9 , 81.7 
128575168,Newfield,"95,000",47.8,-103.3,1," 9,543 ",0, 3.7 , 64.7 
128732061,ConocoPhillips,"98,000",47.5,-102.7,0," 10,334 ",0, 4.0 , 60.9 
128243931,ConocoPhillips,"55,000",47.6,-103.2,1," 8,758 ",0, 3.4 , 47.4 
128243638,Statoil,"109,000",48.2,-103.7,1," 9,915 ",0, 3.8 , 79.1 
128184114,QEP,"254,000",47.7,-102.8,0," 9,350 ",1, 3.6 , 75.5 
128335476,Statoil,"80,000",48.3,-102.6,0," 9,672 ",0, 3.7 , 79.0 
128667309,XTO,"131,000",47.8,-103.2,1," 9,953 ",0, 3.9 , 98.2 
128943732,XTO,"116,000",47.8,-103.2,0," 9,501 ",0, 3.7 , 83.7 
128593229,ConocoPhillips,"99,000",47.9,-103.0,0," 9,424 ",0, 3.7 , 60.7 
128952988,ConocoPhillips,"62,000",47.9,-103.1,1," 9,493 ",0, 3.7 , 52.8 
128829398,Statoil,"80,000",48.2,-103.5,0," 10,191 ",0, 4.0 , 72.3 
129014604,XTO,"80,000",47.9,-103.2,1," 4,305 ",0, 1.7 , 48.9 
128801285,Hess,"84,000",48.3,-102.8,1," 9,182 ",0, 3.6 , 47.6 
128915092,Hess,"112,000",48.1,-102.6,1," 9,361 ",0, 3.6 , 56.6 
129014680,WPX,"110,000",47.7,-102.6,0," 9,918 ",0, 3.8 , 86.5 
128801263,Oasis,"25,000",48.0,-103.5,0," 9,519 ",0, 3.7 , 92.5 
128667052,XTO,"75,000",47.6,-103.1,0," 9,650 ",0, 3.7 , 87.9 
128275684,WPX,"88,000",47.6,-102.5,1," 8,520 ",0, 3.3 , 59.1 
128176073,EOG,"119,000",47.9,-102.8,0," 9,666 ",0, 3.8 , 64.2 
128943698,Statoil,"90,000",48.3,-103.5,1," 9,592 ",1, 3.7 , 135.2 
128943760,Petro-Hunt,"154,000",47.9,-103.0,1," 9,795 ",0, 3.8 , 71.6 
128226545,Statoil,"87,000",48.2,-103.6,0," 10,041 ",0, 3.9 , 92.6 
128611259,Statoil,"73,000",48.2,-103.5,0," 9,401 ",0, 3.7 , 107.1 
128943482,Hess,"120,000",48.2,-102.9,0," 9,219 ",0, 3.6 , 53.4 
128901159,XTO,"114,000",47.7,-102.9,0," 9,293 ",0, 3.6 , 84.3 
128829256,QEP,"129,000",47.8,-102.8,1," 9,952 ",0, 3.9 , 72.6 
128479343,Statoil,"88,000",48.3,-102.5,1," 9,467 ",0, 3.7 , 69.4 
128984045,ConocoPhillips,"159,000",47.9,-103.1,1," 9,763 ",0, 3.8 , 267.3 
128637579,Petro-Hunt,"89,000",48.2,-103.4,0," 9,476 ",0, 3.7 , 67.5 
128829881,Statoil,"65,000",48.2,-103.5,1," 10,078 ",0, 3.9 , 70.5 
128731639,XTO,"66,000",48.2,-103.2,1," 9,589 ",0, 3.7 , 81.2 
128644539,Statoil,"127,000",48.0,-103.2,0," 9,454 ",0, 3.7 , 76.9 
128593459,ConocoPhillips,"90,000",47.6,-103.1,1," 9,729 ",0, 3.8 , 51.6 
128984083,XTO,"50,000",48.3,-103.1,0," 9,818 ",0, 3.8 , 82.1 
128915104,QEP,"81,000",47.7,-102.8,0," 9,673 ",0, 3.8 , 73.3 
128243521,QEP,"291,000",47.8,-102.8,0," 9,046 ",0, 3.5 , 78.8 
128914706,Petro-Hunt,"87,000",48.0,-102.9,0," 9,222 ",0, 3.6 , 89.9 
128594086,Whiting,"132,000",48.2,-103.2,0," 9,551 ",0, 3.7 , 89.1 
129027211,XTO,"52,000",48.2,-103.1,0," 9,657 ",0, 3.8 , 77.9 
128900836,Whiting,"121,000",48.0,-102.3,1," 10,104 ",0, 4.0 , 63.1 
128771287,ConocoPhillips,"87,000",47.6,-102.8,1," 10,034 ",0, 3.9 , 57.0 
128637632,Continental,"66,000",48.1,-103.7,1," 12,279 ",0, 4.8 , 61.7 
128644594,ConocoPhillips,"89,000",47.5,-102.6,0," 8,915 ",0, 3.5 , 63.0 
128731633,ConocoPhillips,"132,000",47.9,-102.9,1," 9,630 ",0, 3.8 , 55.0 
128901543,ConocoPhillips,"94,000",47.8,-103.0,1," 9,994 ",0, 3.9 , 50.7 
128953141,Abraxas,"72,000",47.8,-103.1,0," 9,246 ",0, 3.6 , 85.2 
128984224,Statoil,"121,000",48.3,-103.5,1," 9,828 ",1, 3.9 , 148.6 
128667128,ConocoPhillips,"136,000",47.9,-102.9,1," 9,551 ",0, 3.7 , 55.2 
128637256,XTO,"131,000",47.8,-103.3,1," 10,175 ",0, 4.0 , 91.6 
128261716,Newfield,"96,000",47.9,-103.0,1," 9,353 ",0, 3.7 , 52.6 
128801310,Statoil,"111,000",48.2,-102.5,1," 10,379 ",0, 4.1 , 76.3 
128943646,Statoil,"85,000",48.0,-103.3,0," 10,893 ",0, 4.3 , 93.9 
128199995,Statoil,"136,000",48.2,-102.5,1," 9,735 ",0, 3.8 , 74.3 
128243920,Statoil,"101,000",48.2,-103.7,1," 9,457 ",0, 3.7 , 72.2 
128594082,ConocoPhillips,"86,000",47.9,-102.9,0," 9,682 ",0, 3.8 , 51.7 
128561861,HRC,"133,000",47.6,-102.7,1," 9,702 ",0, 3.8 , 73.5 
128359496,Newfield,"120,000",47.8,-103.3,1," 9,599 ",0, 3.8 , 69.3 
128984072,XTO,"95,000",48.2,-103.1,0," 9,638 ",0, 3.8 , 83.9 
128226277,Statoil,"87,000",48.2,-103.7,1," 9,312 ",0, 3.7 , 63.5 
128610968,Whiting,"113,000",47.5,-102.4,0," 9,420 ",0, 3.7 , 76.0 
128479425,Statoil,"26,000",48.2,-102.5,0," 9,599 ",0, 3.8 , 80.7 
128610917,ConocoPhillips,"140,000",48.0,-102.9,1," 9,478 ",0, 3.7 , 62.6 
128349153,Whiting,"186,000",47.9,-103.4,1," 9,681 ",0, 3.8 , 82.2 
128944213,Hess,"144,000",47.5,-102.9,1," 4,575 ",0, 1.8 , 34.4 
128998181,Oasis,"95,000",48.3,-103.7,1," 10,079 ",0, 4.0 , 68.1 
128943894,Statoil,"120,000",48.0,-103.3,1," 10,815 ",0, 4.3 , 83.5 
128667181,Whiting,"58,000",48.1,-102.1,1," 5,101 ",0, 2.0 , 43.0 
128213451,Statoil,"89,000",48.2,-102.5,0," 9,544 ",0, 3.8 , 67.7 
128150684,Statoil,"113,000",47.9,-103.5,1," 9,792 ",0, 3.8 , 78.9 
128901371,Whiting,"464,000",48.0,-103.1,0," 10,415 ",0, 4.1 , 87.8 
128644528,ConocoPhillips,"79,000",47.5,-102.6,0," 8,898 ",0, 3.5 , 60.4 
128644571,XTO,"135,000",47.8,-103.3,1," 9,305 ",0, 3.7 , 90.2 
128479460,Statoil,"165,000",48.0,-103.3,1," 10,290 ",0, 4.0 , 84.2 
128667353,Whiting,"81,000",48.2,-103.3,0," 9,000 ",0, 3.5 , 101.6 
128132563,Statoil,"109,000",48.2,-103.7,1," 10,253 ",0, 4.0 , 75.9 
128943468,XTO,"155,000",47.5,-102.8,1," 9,285 ",0, 3.7 , 104.5 
128243627,EOG,"155,000",47.9,-102.2,1," 6,214 ",0, 2.4 , 31.8 
128997838,Oasis,"30,000",48.3,-103.7,0," 8,819 ",0, 3.5 , 70.4 
128150739,Statoil,"86,000",48.0,-103.6,1," 9,682 ",0, 3.8 , 71.9 
128610827,Statoil,"25,000",48.3,-102.5,0," 10,032 ",0, 4.0 , 86.1 
128900810,ConocoPhillips,"104,000",47.8,-103.0,0," 10,117 ",0, 4.0 , 54.6 
128610822,ConocoPhillips,"171,000",48.0,-102.9,1," 9,536 ",0, 3.8 , 53.0 
128731773,ConocoPhillips,"113,000",47.9,-102.9,0," 9,577 ",0, 3.8 , 56.9 
128901048,ConocoPhillips,"74,000",47.5,-102.6,0," 9,386 ",0, 3.7 , 54.8 
128731832,Oasis,"41,000",48.3,-103.7,0," 10,042 ",0, 4.0 , 54.9 
128176657,EOG,"64,000",47.7,-102.7,1," 4,170 ",0, 1.6 , 24.7 
128983972,XTO,"87,000",48.2,-103.1,0," 9,252 ",0, 3.6 , 78.6 
128184019,Statoil,"63,000",48.2,-102.5,0," 9,673 ",0, 3.8 , 78.3 
128801113,QEP,"110,000",47.7,-102.8,1," 9,848 ",0, 3.9 , 74.1 
128575364,Petro-Hunt,"105,000",47.9,-102.9,1," 4,958 ",0, 2.0 , 35.9 
128644795,Whiting,"72,000",48.2,-103.4,0," 8,959 ",0, 3.5 , 96.0 
